rango,mapa_Abyss,mapa_Ascent,mapa_Bind,mapa_Breeze,mapa_Corrode,mapa_Fracture,mapa_Haven,mapa_Icebox,mapa_Lotus,mapa_Pearl,mapa_Split,mapa_Sunset,mapa_Summit,id_partida,kills,asistencias,muertes,headshots,subrango,acs,fb,fd,racha,rondas_ganadas,rondas_perdidas,es_main,num_amigos,desconocidos
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,633ccb39-8dc4-42f2-ad42-889be51899d7,19.0,12.0,16.0,11.0,1.0,241.25,1.0,2.0,0.0,11.0,13.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,e8b56652-ec85-40c4-97e8-591e74797545,35.0,1.0,16.0,11.0,1.0,502.65,5.0,1.0,0.0,7.0,13.0,1.0,2.0,2.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,f3000f1d-21b7-4cd7-be92-d7feb0c62d94,18.0,8.0,12.0,9.0,1.0,263.9,4.0,0.0,1.0,13.0,7.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,e47d1d34-69f2-41ca-8893-8ed0d8a9d6eb,28.0,7.0,11.0,11.0,1.0,419.65,8.0,2.0,2.0,13.0,7.0,1.0,3.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,cb103d02-7899-4e69-b4a7-0afda2765d9a,31.0,4.0,15.0,12.0,1.0,387.783,4.0,4.0,0.0,10.0,13.0,1.0,3.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,6d560583-ef81-4706-9f6e-70ddf975d62d,17.0,4.0,17.0,7.0,1.0,264.1,5.0,2.0,0.0,7.0,13.0,1.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,cdd051d9-f54e-4b14-816a-b9b72b0fd00e,12.0,9.0,19.0,10.0,1.0,209.238,2.0,6.0,0.0,8.0,13.0,0.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,dc7d378e-7919-4a77-b767-0615665ca4a9,39.0,7.0,17.0,16.0,1.0,394.179,7.0,1.0,2.0,14.0,14.0,1.0,4.0,0.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,133916b0-27ed-44df-bb4b-e3805cfb8f89,25.0,6.0,20.0,14.0,1.0,334.87,2.0,6.0,0.0,10.0,13.0,1.0,3.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,eb306a08-8c72-4915-9016-204696d4ff5e,9.0,1.0,14.0,2.0,1.0,175.133,2.0,3.0,0.0,2.0,13.0,0.0,3.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,d034107a-37cd-4789-9a6e-69b9496e0e3d,15.0,9.0,15.0,8.0,1.0,303.588,3.0,6.0,0.0,4.0,13.0,0.0,3.0,1.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5f3154c4-4862-4b92-a687-a833063aeb43,18.0,7.0,19.0,9.0,1.0,264.905,3.0,2.0,0.0,8.0,13.0,0.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4ca2af9c-4b00-42b5-8cd5-40f28908d28d,12.0,4.0,8.0,4.0,1.0,199.579,2.0,2.0,3.0,13.0,6.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,503a70f6-527c-4c01-bc90-2ef3b7f39931,14.0,7.0,14.0,7.0,1.0,286.875,5.0,3.0,0.0,3.0,13.0,1.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,89d6795c-c17e-40cc-845b-d8faca4f5121,25.0,3.0,14.0,12.0,1.0,378.105,6.0,2.0,0.0,6.0,13.0,1.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,87dba074-8141-4f21-8d13-8fa9c9f3eedc,34.0,4.0,12.0,14.0,1.0,429.955,4.0,1.0,1.0,13.0,9.0,1.0,4.0,0.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62c98dd2-a9d7-483d-9e3d-3823e7939b2f,18.0,4.0,14.0,8.0,1.0,289.474,1.0,1.0,0.0,6.0,13.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,a720fdba-ae12-44bd-b069-d061a8b28a93,18.0,5.0,15.0,5.0,1.0,262.714,1.0,1.0,0.0,8.0,13.0,0.0,1.0,3.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6f196955-1794-42b4-8ae1-b9e3960d2615,15.0,12.0,14.0,13.0,1.0,229.6,2.0,1.0,1.0,13.0,7.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1b088ab7-944f-41f9-976b-5eaf6c9bd2de,19.0,3.0,13.0,4.0,1.0,268.667,6.0,2.0,2.0,13.0,8.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,029af2c3-6446-413d-a35e-11bcaa0f4d88,29.0,5.0,18.0,16.0,1.0,389.261,4.0,4.0,0.0,10.0,13.0,0.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,aaf05d09-954e-4d38-bf46-7d92a6151fff,28.0,2.0,13.0,6.0,1.0,380.0,6.0,1.0,1.0,13.0,7.0,1.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,b57f4584-a461-440b-bb02-96bc1bcfa4aa,22.0,8.0,16.0,10.0,1.0,202.25,3.0,3.0,0.0,13.0,15.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,e5d7c626-89de-482a-97d5-bae12f05c2b2,17.0,4.0,12.0,24.0,1.0,257.889,3.0,0.0,1.0,13.0,5.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,a53cc781-bd8e-4a6d-8d5b-18543b57f17f,27.0,2.0,11.0,6.0,1.0,363.8,4.0,3.0,1.0,13.0,7.0,1.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0c3e623d-2cf2-447f-b79a-8473138f4cef,28.0,5.0,12.0,17.0,1.0,400.5,6.0,2.0,2.0,13.0,7.0,0.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,a709c081-0c08-45c4-aba8-991378dc8265,15.0,5.0,15.0,10.0,1.0,267.0,3.0,3.0,0.0,4.0,13.0,0.0,4.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,e2eb5773-58f5-4419-ab76-ec39f8f6a332,27.0,7.0,10.0,14.0,3.0,419.842,2.0,1.0,1.0,13.0,6.0,0.0,1.0,3.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,93b5a5fb-145d-4389-8212-646c0e2cd63f,18.0,9.0,15.0,13.0,1.0,317.158,3.0,3.0,0.0,6.0,13.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0ca182c3-9f34-4338-86c6-cea309950b33,10.0,3.0,15.0,5.0,1.0,182.471,2.0,4.0,0.0,4.0,13.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,92df72cd-08de-4705-ac7b-61cfe9b7b6be,13.0,2.0,15.0,7.0,1.0,247.812,0.0,2.0,0.0,3.0,13.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,c99bc019-943e-4537-9987-d7505a75a437,31.0,5.0,19.0,7.0,1.0,314.357,5.0,3.0,0.0,13.0,15.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5f6d396a-ed94-41cd-89b6-363ab066cee7,21.0,4.0,16.0,7.0,1.0,290.19,4.0,2.0,0.0,8.0,13.0,1.0,1.0,3.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,e35772de-b85e-4a27-9f47-1c609334e694,20.0,7.0,7.0,8.0,1.0,334.688,1.0,1.0,1.0,13.0,3.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,08dc66f4-161e-4e38-84c0-fec17917a94d,17.0,7.0,9.0,16.0,1.0,305.118,6.0,1.0,2.0,13.0,4.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60bbf09a-c95a-4a2d-871b-d956aede53b8,14.0,6.0,7.0,6.0,1.0,284.375,3.0,0.0,1.0,13.0,3.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,cd0396c8-d6bb-4cae-b346-a15290b48162,14.0,6.0,9.0,6.0,1.0,238.529,2.0,5.0,2.0,13.0,4.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,e351fcca-6901-4254-9268-29778a978b7c,39.0,8.0,14.0,15.0,1.0,459.417,4.0,2.0,2.0,13.0,11.0,0.0,4.0,0.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,441151d2-df0b-4831-98a8-50d72119b095,27.0,4.0,11.0,14.0,1.0,371.7,5.0,1.0,3.0,13.0,7.0,1.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,e544faab-c55e-4b38-8b5b-3a559e2b5327,37.0,6.0,17.0,22.0,1.0,543.333,6.0,1.0,0.0,8.0,13.0,0.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1c81bd27-c45a-4eb5-90b7-050e01c29f00,18.0,5.0,15.0,12.0,1.0,252.632,0.0,3.0,0.0,6.0,13.0,0.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,550b39ef-f5fe-4eea-b2cf-c29b7a01cb08,37.0,7.0,14.0,25.0,1.0,472.348,6.0,1.0,1.0,13.0,10.0,0.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,41eeff46-8770-4323-9e72-fbfe14c0eb68,21.0,3.0,20.0,25.0,1.0,281.5,3.0,4.0,0.0,9.0,13.0,1.0,4.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1bbe367b-aeb2-4f1d-9160-84163fc7e83d,8.0,5.0,19.0,4.0,2.0,130.381,1.0,1.0,0.0,8.0,13.0,0.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,32fd6f23-6d77-45c6-8ef0-7037a0de5cc0,11.0,16.0,22.0,4.0,2.0,141.357,1.0,3.0,1.0,15.0,13.0,0.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,95799edf-4ec3-4865-bd79-d759ad23bb01,21.0,14.0,21.0,5.0,2.0,207.3,0.0,3.0,0.0,14.0,16.0,1.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,a0be3300-259f-404b-ba43-425bb316260c,18.0,3.0,19.0,8.0,2.0,227.542,5.0,2.0,0.0,11.0,13.0,0.0,2.0,2.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,00fa081a-0796-466b-a9f8-0fb5bc983aee,26.0,4.0,16.0,20.0,2.0,316.391,2.0,3.0,1.0,13.0,10.0,0.0,3.0,1.0
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,fbbff0ae-0b9c-4e7b-901f-a71055f49015,20.0,7.0,20.0,16.0,2.0,213.357,3.0,4.0,1.0,14.0,14.0,1.0,0.0,4.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1df91289-61fd-4f9f-8937-92216e075af2,21.0,8.0,16.0,12.0,2.0,278.143,5.0,1.0,0.0,8.0,13.0,1.0,1.0,3.0
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66c8a419-a503-41ff-9422-4431ced30f11,19.0,3.0,14.0,10.0,2.0,245.45,0.0,3.0,0.0,7.0,13.0,0.0,1.0,3.0
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,795d1ccf-b3b5-4691-acaa-c4c3b92e12d8,12.0,1.0,7.0,7.0,2.0,214.0,0.0,1.0,1.0,13.0,1.0,0.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,d606ec31-6800-4467-bde2-712fac77422e,20.0,2.0,10.0,4.0,2.0,295.412,3.0,0.0,1.0,13.0,4.0,0.0,0.0,4.0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,87ff8761-874b-447e-acfb-0b62095d8658,22.0,7.0,19.0,6.0,2.0,279.87,4.0,3.0,1.0,13.0,10.0,1.0,0.0,4.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,f3e326aa-844d-4d48-89f3-1412a8d229db,19.0,4.0,16.0,6.0,2.0,250.727,2.0,3.0,0.0,9.0,13.0,0.0,2.0,2.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,503a70f6-527c-4c01-bc90-2ef3b7f39931,10.0,0.0,13.0,5.0,2.0,205.812,1.0,2.0,0.0,3.0,13.0,0.0,3.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,c1972303-3dc7-46a2-a26d-39d449eb5900,15.0,5.0,17.0,8.0,1.0,216.913,4.0,3.0,1.0,13.0,10.0,1.0,3.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,59547ca8-d1ac-4d2b-9125-e407fade610c,15.0,4.0,17.0,16.0,2.0,190.143,3.0,1.0,0.0,8.0,13.0,0.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,690ea1d2-e4ec-4433-ba26-3a1361d10f5c,29.0,0.0,12.0,12.0,1.0,363.857,7.0,2.0,1.0,13.0,8.0,1.0,1.0,3.0
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,83ce32e7-01fa-4689-8232-4dccf35e8c3a,16.0,1.0,16.0,7.0,2.0,237.333,3.0,2.0,0.0,5.0,13.0,1.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,029af2c3-6446-413d-a35e-11bcaa0f4d88,18.0,5.0,20.0,7.0,2.0,244.087,2.0,3.0,0.0,10.0,13.0,1.0,4.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,aaf05d09-954e-4d38-bf46-7d92a6151fff,16.0,8.0,14.0,10.0,2.0,231.6,0.0,0.0,1.0,13.0,7.0,0.0,4.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,801a19ab-0f6a-4988-a9ca-8520b177c090,19.0,2.0,16.0,8.0,2.0,211.217,3.0,3.0,1.0,13.0,10.0,1.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0eb1dad8-b5d1-4792-bbf9-d4350e4f1287,18.0,8.0,10.0,7.0,2.0,281.588,3.0,0.0,2.0,13.0,4.0,1.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1a004b85-14aa-406d-9b4e-b00387991d46,15.0,7.0,17.0,7.0,2.0,201.227,3.0,0.0,0.0,9.0,13.0,0.0,2.0,2.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,b2f4de61-548f-412f-8c82-1f3fa806b719,18.0,6.0,9.0,8.0,2.0,291.556,2.0,1.0,1.0,13.0,5.0,0.0,2.0,2.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,6887a0ef-25d5-4a5e-b98a-e1aa5be29e21,13.0,5.0,18.0,4.0,2.0,140.0,1.0,1.0,0.0,13.0,15.0,1.0,1.0,3.0
5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08e9a8bf-e669-4cc6-a99a-991b6abe792e,3.0,2.0,2.0,3.0,2.0,61.308,1.0,0.0,1.0,4.0,0.0,1.0,1.0,3.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,069e7c91-a60e-4bf8-9551-425765422de0,10.0,7.0,14.0,8.0,2.0,146.105,0.0,2.0,0.0,6.0,13.0,0.0,1.0,3.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9a324d64-46a2-4ef9-897a-259957898a60,13.0,2.0,14.0,8.0,2.0,181.65,2.0,4.0,0.0,7.0,13.0,0.0,1.0,3.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,5241ef39-25f1-49cf-b3c2-acd78b956505,13.0,9.0,15.0,11.0,2.0,221.278,1.0,2.0,0.0,5.0,13.0,0.0,1.0,3.0
5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26282bba-dbdf-471f-ae49-74f6c1718374,16.0,2.0,15.0,10.0,2.0,216.4,2.0,2.0,0.0,7.0,13.0,1.0,1.0,3.0
5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,f330ccc4-f64f-4cf9-992f-97b85c1438b4,13.0,7.0,13.0,8.0,1.0,185.05,1.0,1.0,1.0,13.0,7.0,0.0,1.0,3.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1cc6d180-fc6a-4e8b-989e-2b9cc6442d8b,28.0,9.0,17.0,15.0,2.0,320.846,2.0,0.0,0.0,12.0,14.0,0.0,2.0,2.0
5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,547bf733-24a2-40fd-b9f3-3b9cbcdc3d25,13.0,8.0,17.0,8.0,2.0,173.696,1.0,2.0,1.0,13.0,10.0,0.0,2.0,2.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,54b235de-3ad0-44c1-970c-325c6c0cd59c,22.0,6.0,9.0,11.0,2.0,284.0,2.0,0.0,1.0,13.0,7.0,1.0,2.0,2.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8c3eee17-e73c-4a9c-acc8-1f5411ff97c4,8.0,4.0,18.0,7.0,2.0,115.095,1.0,1.0,0.0,8.0,13.0,1.0,1.0,3.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,59214d17-7a5a-483d-b6d9-028cff5580b6,3.0,13.0,17.0,3.0,2.0,91.263,0.0,2.0,0.0,6.0,13.0,0.0,1.0,3.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,56db44d8-b584-44c3-8aac-b706f2b8972f,10.0,8.0,18.0,5.0,1.0,146.238,0.0,1.0,0.0,8.0,13.0,0.0,1.0,3.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0dbecad3-f4ec-4235-9489-5e3326be6a5a,22.0,10.0,16.0,15.0,1.0,280.478,1.0,0.0,1.0,13.0,10.0,1.0,1.0,3.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,88521f5b-6846-4878-bfae-1651f21ce44d,19.0,12.0,16.0,14.0,1.0,230.435,1.0,0.0,0.0,10.0,13.0,0.0,1.0,3.0
5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,84a2ba04-8797-4a3f-b4e9-7fb83e417609,22.0,11.0,24.0,10.0,1.0,233.767,2.0,3.0,0.0,15.0,15.0,0.0,1.0,3.0
5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,d682793c-f41d-4a2a-bc8a-d91884b59d75,13.0,7.0,21.0,8.0,1.0,164.174,0.0,1.0,0.0,10.0,13.0,0.0,1.0,3.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,87790e52-db3f-4020-b86c-2bdfe2b77d36,19.0,4.0,17.0,9.0,1.0,255.208,2.0,2.0,0.0,11.0,13.0,1.0,2.0,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,663b668e-14aa-46a4-b414-64e9e2fdf3a0,9.0,4.0,14.0,8.0,1.0,135.571,1.0,2.0,1.0,13.0,8.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9dff2f76-89da-41ac-8ade-a275499899f6,7.0,4.0,20.0,4.0,1.0,105.739,1.0,3.0,0.0,10.0,13.0,1.0,1.0,3.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,978c4af4-b5e1-4de2-9e2b-a7ea0a2cd39b,8.0,5.0,12.0,4.0,1.0,143.471,0.0,1.0,1.0,13.0,4.0,0.0,0.0,4.0
